temp_air_C,temp_process_C,delta_temp_C,vitesse_rotation_rpm,couple_Nm,usure_outil_min,puissance_W,ratio_couple_vitesse,type_piece_L,type_piece_M,panne_machine,RUL_min,usine,piece_id
24.05,35.45,11.4,1513,39.0,78,6179.2,0.0258,0,1,0,181.3,ES-Barcelone,8725
23.95,35.35,11.4,1515,42.1,81,6679.18,0.0278,0,1,0,177.1,ES-Madrid,8726
24.05,35.45,11.4,1562,33.0,84,5397.88,0.0211,1,0,0,191.8,FR-Toulouse,8727
24.05,35.55,11.5,1501,38.5,86,6051.6,0.0256,1,0,0,178.5,FR-Lyon,8728
24.05,35.55,11.5,1398,38.1,88,5577.77,0.0272,0,1,0,174.1,FR-Toulouse,8729
24.15,35.55,11.4,1352,53.8,91,7617.06,0.0398,1,0,0,167.8,FR-Toulouse,8730
24.15,35.55,11.4,1569,33.9,93,5569.95,0.0216,0,0,0,164.7,FR-Lyon,8731
24.05,35.45,11.4,1486,46.6,98,7251.59,0.0313,0,0,0,161.3,ES-Madrid,8732
24.05,35.45,11.4,1864,23.6,103,4606.66,0.0127,1,0,0,158.5,FR-Toulouse,8733
24.15,35.55,11.4,1447,44.5,105,6743.06,0.0307,0,1,0,145.6,FR-Nantes,8734
24.05,35.45,11.4,1392,41.5,108,6049.45,0.0298,1,0,0,144.2,FR-Toulouse,8735
24.15,35.45,11.3,1358,47.6,110,6769.17,0.035,1,0,0,146.8,ES-Barcelone,8736
24.15,35.55,11.4,1491,40.2,112,6276.71,0.0269,1,0,0,149.0,FR-Toulouse,8737
24.15,35.55,11.4,1556,36.7,114,5980.04,0.0236,1,0,0,144.8,FR-Lyon,8738
24.15,35.55,11.4,1531,36.7,116,5883.96,0.024,1,0,0,151.4,FR-Lyon,8739
24.25,35.55,11.3,1429,37.6,118,5626.63,0.0263,0,0,0,134.6,FR-Nantes,8740
24.25,35.65,11.4,1573,33.9,123,5584.15,0.0215,0,1,0,133.2,FR-Nantes,8741
24.25,35.65,11.4,1538,41.2,126,6635.63,0.0268,1,0,0,141.6,FR-Toulouse,8742
24.25,35.65,11.4,1467,39.0,128,5991.33,0.0266,1,0,0,132.7,FR-Toulouse,8743
24.25,35.55,11.3,1323,51.1,130,7079.61,0.0386,0,0,0,134.4,FR-Lyon,8744
24.25,35.55,11.3,1798,23.0,135,4330.58,0.0128,0,1,0,135.3,FR-Nantes,8745
24.25,35.45,11.2,1411,46.3,138,6841.27,0.0328,1,0,0,118.5,FR-Nantes,8746
24.15,35.35,11.2,1528,44.5,140,7120.52,0.0291,1,0,0,119.5,FR-Lyon,8747
24.15,35.35,11.2,1504,42.0,142,6614.94,0.0279,1,0,0,116.6,FR-Lyon,8748
24.15,35.35,11.2,1384,39.6,144,5739.31,0.0286,1,0,0,106.2,FR-Lyon,8749
24.05,35.25,11.2,1677,26.4,146,4636.24,0.0157,1,0,0,112.4,FR-Lyon,8750
24.15,35.35,11.2,1764,30.8,148,5689.55,0.0175,1,0,0,116.4,FR-Nantes,8751
24.25,35.35,11.1,1472,42.0,150,6474.19,0.0285,0,1,0,112.7,FR-Lyon,8752
24.25,35.35,11.1,1465,55.9,153,8575.87,0.0381,0,1,0,110.1,FR-Toulouse,8753
24.25,35.45,11.2,1657,33.1,156,5743.53,0.02,0,1,0,102.1,FR-Lyon,8754
24.25,35.45,11.2,1635,30.5,159,5222.11,0.0186,1,0,0,97.7,ES-Barcelone,8755
24.25,35.55,11.3,1582,31.9,161,5284.77,0.0202,0,1,0,105.3,ES-Barcelone,8756
24.35,35.55,11.2,1761,26.2,164,4831.58,0.0149,1,0,0,93.5,FR-Lyon,8757
24.35,35.65,11.3,1587,34.9,166,5800.04,0.022,1,0,0,95.5,FR-Toulouse,8758
24.35,35.55,11.2,1446,53.0,168,8025.51,0.0366,0,1,0,92.8,FR-Lyon,8759
24.35,35.55,11.2,1352,53.0,171,7503.8,0.0392,0,1,0,96.3,FR-Nantes,8760
24.25,35.55,11.3,1392,46.4,174,6763.72,0.0333,0,1,0,90.9,FR-Lyon,8761
24.35,35.65,11.3,1417,49.8,177,7389.72,0.0351,1,0,0,76.5,ES-Madrid,8762
24.35,35.65,11.3,1824,24.0,179,4584.21,0.0132,0,0,0,75.1,FR-Nantes,8763
24.35,35.65,11.3,1603,36.7,184,6160.67,0.0229,1,0,0,78.9,ES-Barcelone,8764
24.25,35.65,11.4,1620,33.4,186,5666.18,0.0206,1,0,0,73.7,FR-Lyon,8765
24.25,35.65,11.4,1353,49.4,188,6999.28,0.0365,1,0,0,69.7,ES-Madrid,8766
24.35,35.65,11.3,1360,50.7,190,7220.64,0.0373,1,0,0,75.1,ES-Madrid,8767
24.35,35.45,11.1,1380,53.5,192,7731.46,0.0387,1,0,0,68.9,FR-Lyon,8768
24.35,35.55,11.2,1363,53.6,194,7650.49,0.0393,0,1,0,66.3,FR-Toulouse,8769
24.25,35.45,11.2,1452,41.2,197,6264.59,0.0284,0,1,0,66.9,FR-Lyon,8770
24.25,35.45,11.2,1680,32.8,200,5770.48,0.0195,1,0,0,58.1,FR-Toulouse,8771
24.35,35.45,11.1,1536,39.0,202,6273.13,0.0254,1,0,0,65.8,FR-Toulouse,8772
24.35,35.45,11.1,1621,28.9,0,4905.8,0.0178,1,0,0,256.1,FR-Nantes,8773
24.35,35.45,11.1,1585,37.6,2,6240.88,0.0237,1,0,0,261.3,FR-Toulouse,8774
24.45,35.55,11.1,1408,51.5,4,7593.44,0.0366,0,1,0,263.2,ES-Barcelone,8775
24.35,35.45,11.1,1536,38.7,7,6224.88,0.0252,0,0,0,246.1,FR-Lyon,8776
24.35,35.45,11.1,1352,52.6,12,7447.17,0.0389,1,0,0,246.3,ES-Barcelone,8777
24.35,35.45,11.1,1481,38.8,14,6017.49,0.0262,0,0,0,251.7,FR-Lyon,8778
24.35,35.55,11.2,1454,45.0,19,6851.81,0.0309,1,0,0,246.8,ES-Madrid,8779
24.35,35.45,11.1,1349,51.5,21,7275.25,0.0381,0,1,0,238.1,FR-Toulouse,8780
24.35,35.45,11.1,1327,52.1,24,7239.98,0.0392,0,1,0,232.3,FR-Lyon,8781
24.45,35.55,11.1,1552,42.3,27,6874.81,0.0272,1,0,0,237.8,ES-Barcelone,8782
24.35,35.55,11.2,1456,44.7,29,6815.5,0.0307,1,0,0,236.9,FR-Toulouse,8783
24.45,35.45,11.0,1254,45.8,31,6014.39,0.0365,0,1,0,223.2,ES-Madrid,8784
24.35,35.45,11.1,1437,43.3,34,6515.88,0.0301,1,0,0,220.0,FR-Nantes,8785
24.35,35.45,11.1,1694,27.1,36,4807.41,0.016,1,0,0,225.1,FR-Nantes,8786
24.35,35.35,11.0,1306,50.7,38,6933.93,0.0388,1,0,0,225.1,FR-Nantes,8787
24.35,35.35,11.0,1699,30.1,40,5355.36,0.0177,0,1,0,218.5,ES-Madrid,8788
24.25,35.35,11.1,1369,53.2,43,7626.82,0.0388,1,0,0,220.4,FR-Lyon,8789
24.25,35.35,11.1,1471,43.9,45,6762.48,0.0298,1,0,0,211.4,ES-Madrid,8790
24.25,35.35,11.1,1410,43.9,47,6482.05,0.0311,1,0,0,202.4,ES-Barcelone,8791
24.25,35.35,11.1,1412,45.5,49,6727.83,0.0322,0,1,0,208.9,FR-Lyon,8792
24.25,35.35,11.1,1418,51.2,52,7602.82,0.0361,1,0,0,208.3,FR-Lyon,8793
24.25,35.35,11.1,1782,25.9,54,4833.21,0.0145,1,0,0,204.6,ES-Madrid,8794
24.25,35.35,11.1,1497,36.4,56,5706.26,0.0243,0,1,0,198.2,FR-Toulouse,8795
24.15,35.25,11.1,1459,39.4,59,6019.77,0.027,1,0,0,191.9,FR-Toulouse,8796
24.05,35.15,11.1,1796,23.8,61,4476.22,0.0132,1,0,0,196.4,FR-Lyon,8797
24.05,35.15,11.1,1569,31.2,63,5126.33,0.0199,1,0,0,201.5,FR-Nantes,8798
24.15,35.25,11.1,1469,46.7,65,7184.02,0.0318,1,0,0,201.3,FR-Lyon,8799
24.15,35.25,11.1,1472,41.3,67,6366.29,0.028,1,0,0,198.9,FR-Nantes,8800
24.25,35.35,11.1,1475,47.2,69,7290.59,0.032,1,0,0,186.9,ES-Madrid,8801
24.25,35.45,11.2,1488,36.4,71,5671.96,0.0244,1,0,0,183.2,FR-Toulouse,8802
24.25,35.45,11.2,1524,43.1,73,6878.45,0.0283,1,0,0,189.5,FR-Nantes,8803
24.25,35.35,11.1,1486,48.6,75,7562.82,0.0327,1,0,0,188.2,ES-Barcelone,8804
24.35,35.45,11.1,1255,60.7,77,7977.39,0.0483,0,1,0,185.0,ES-Madrid,8805
24.25,35.45,11.2,1469,42.6,80,6553.3,0.029,0,1,0,169.9,ES-Madrid,8806
24.25,35.35,11.1,1692,34.3,83,6077.47,0.0203,1,0,0,172.7,FR-Toulouse,8807
24.25,35.45,11.2,1604,32.8,85,5509.43,0.0204,0,1,0,174.9,ES-Madrid,8808
24.25,35.45,11.2,1446,48.1,88,7283.53,0.0332,1,0,0,174.4,FR-Lyon,8809
24.15,35.35,11.2,1503,43.3,90,6815.15,0.0288,1,0,0,173.8,FR-Lyon,8810
24.15,35.35,11.2,1625,32.8,92,5581.56,0.0202,0,1,0,168.7,FR-Lyon,8811
24.05,35.35,11.3,1574,35.8,95,5900.87,0.0227,1,0,0,166.7,FR-Toulouse,8812
24.05,35.25,11.2,1378,41.9,97,6046.33,0.0304,0,1,0,163.4,ES-Madrid,8813
23.95,35.25,11.3,1693,29.5,100,5230.07,0.0174,1,0,0,163.4,FR-Toulouse,8814
24.05,35.25,11.2,1462,51.2,102,7838.73,0.035,1,0,0,159.6,ES-Madrid,8815
24.15,35.35,11.2,1435,55.0,104,8265.01,0.0383,0,0,0,156.3,ES-Madrid,8816
24.05,35.35,11.3,1425,45.8,109,6834.53,0.0321,0,1,0,149.7,FR-Nantes,8817
24.15,35.45,11.3,1376,53.5,112,7709.05,0.0389,0,0,0,148.4,FR-Toulouse,8818
24.25,35.55,11.3,1481,48.0,117,7444.32,0.0324,0,1,0,145.4,FR-Nantes,8819
24.25,35.55,11.3,1349,48.9,120,6907.95,0.0362,0,0,0,141.3,FR-Toulouse,8820
24.15,35.55,11.4,1551,40.0,125,6496.81,0.0258,1,0,0,136.9,FR-Lyon,8821
24.25,35.55,11.3,1623,33.8,127,5744.65,0.0208,0,0,0,139.7,ES-Barcelone,8822
24.25,35.65,11.4,1462,49.7,132,7609.08,0.034,1,0,0,129.3,FR-Lyon,8823
24.15,35.65,11.5,1447,57.4,134,8697.79,0.0396,0,1,0,122.8,FR-Lyon,8824
24.15,35.75,11.6,1799,24.5,137,4615.58,0.0136,0,1,0,127.4,ES-Barcelone,8825
24.15,35.65,11.5,1548,41.3,140,6694.99,0.0267,0,1,0,113.2,FR-Toulouse,8826
24.05,35.65,11.6,1485,47.9,143,7448.87,0.0322,0,1,0,111.6,ES-Madrid,8827
24.05,35.55,11.5,1463,49.9,146,7644.93,0.0341,1,0,0,115.7,FR-Toulouse,8828
24.15,35.55,11.4,1587,35.8,148,5949.61,0.0225,1,0,0,114.6,FR-Toulouse,8829
24.15,35.65,11.5,1469,44.1,150,6784.05,0.03,0,1,0,103.8,FR-Toulouse,8830
24.15,35.55,11.4,1430,42.8,153,6409.27,0.0299,0,0,0,105.1,FR-Toulouse,8831
24.25,35.55,11.3,1726,26.8,158,4844.0,0.0155,0,0,0,99.0,FR-Toulouse,8832
24.25,35.65,11.4,1651,34.1,163,5895.63,0.0206,1,0,0,94.6,ES-Madrid,8833
24.25,35.65,11.4,1529,41.3,165,6612.81,0.027,1,0,0,99.7,FR-Nantes,8834
24.25,35.65,11.4,1473,46.2,167,7126.45,0.0313,1,0,0,96.5,ES-Barcelone,8835
24.25,35.65,11.4,1324,53.5,169,7417.72,0.0404,0,0,0,90.9,FR-Lyon,8836
24.25,35.75,11.5,1708,28.8,174,5151.21,0.0169,1,0,0,83.3,FR-Nantes,8837
24.35,35.95,11.6,1540,38.5,176,6208.83,0.025,0,1,0,77.3,FR-Nantes,8838
24.35,35.85,11.5,1320,54.7,179,7561.19,0.0414,1,0,0,88.1,ES-Barcelone,8839
24.25,35.75,11.5,1376,39.0,181,5619.68,0.0283,0,1,0,82.0,FR-Lyon,8840
24.15,35.55,11.4,1542,37.0,184,5974.68,0.024,0,1,0,72.5,FR-Nantes,8841
24.15,35.55,11.4,1506,39.3,187,6197.92,0.0261,1,0,0,76.6,ES-Barcelone,8842
24.15,35.55,11.4,1492,43.6,189,6812.15,0.0292,1,0,0,70.6,FR-Lyon,8843
24.15,35.65,11.5,1564,38.0,191,6223.7,0.0243,0,0,0,67.6,ES-Barcelone,8844
24.25,35.75,11.5,1645,30.8,196,5305.73,0.0187,0,0,0,66.2,FR-Lyon,8845
24.25,35.75,11.5,1348,59.1,201,8342.69,0.0438,0,1,0,55.3,ES-Madrid,8846
24.25,35.65,11.4,1325,62.4,204,8658.23,0.0471,0,1,1,54.3,ES-Barcelone,8847
24.35,35.75,11.4,1443,43.5,0,6573.31,0.0301,1,0,0,260.6,ES-Madrid,8848
24.35,35.75,11.4,1436,44.8,2,6736.92,0.0312,0,1,0,255.5,FR-Toulouse,8849
24.35,35.75,11.4,1596,30.7,5,5130.97,0.0192,1,0,0,258.3,FR-Lyon,8850
24.45,35.85,11.4,1491,43.2,7,6745.13,0.029,1,0,0,262.3,ES-Barcelone,8851
24.55,35.75,11.2,1573,35.1,9,5781.82,0.0223,0,1,0,247.2,FR-Nantes,8852
24.55,35.75,11.2,1575,39.9,12,6580.85,0.0253,1,0,0,239.7,FR-Lyon,8853
24.55,35.75,11.2,1458,41.1,14,6275.21,0.0282,1,0,0,236.0,ES-Madrid,8854
24.55,35.85,11.3,1433,41.8,16,6272.65,0.0291,0,1,0,243.2,FR-Nantes,8855
24.55,35.75,11.2,1662,28.1,19,4890.64,0.0169,1,0,0,237.7,FR-Lyon,8856
24.55,35.75,11.2,1327,63.7,21,8851.95,0.048,0,1,0,240.0,FR-Lyon,8857
24.55,35.75,11.2,1742,26.3,24,4797.69,0.0151,1,0,0,236.7,FR-Lyon,8858
24.65,35.75,11.1,1506,33.5,26,5283.22,0.0222,1,0,0,226.0,FR-Nantes,8859
24.75,35.95,11.2,1457,44.4,28,6774.4,0.0305,1,0,0,222.9,FR-Nantes,8860
24.75,35.95,11.2,1488,37.3,30,5812.2,0.0251,0,1,0,231.5,FR-Nantes,8861
24.75,35.95,11.2,1619,34.7,33,5883.08,0.0214,1,0,0,227.7,ES-Madrid,8862
24.85,36.05,11.2,1558,41.7,35,6803.5,0.0267,0,1,0,222.9,ES-Barcelone,8863
24.85,36.05,11.2,1731,28.7,38,5202.45,0.0166,1,0,0,213.7,FR-Nantes,8864
24.85,35.95,11.1,1574,34.8,40,5736.05,0.0221,0,1,0,222.4,FR-Lyon,8865
24.75,35.85,11.1,1290,49.8,43,6727.41,0.0386,1,0,0,223.4,ES-Madrid,8866
24.75,35.75,11.0,1416,39.6,45,5872.01,0.0279,0,0,0,216.4,FR-Toulouse,8867
24.75,35.75,11.0,1566,41.9,50,6871.23,0.0267,1,0,0,205.8,FR-Nantes,8868
24.75,35.85,11.1,1456,46.5,52,7089.95,0.0319,1,0,0,208.2,FR-Nantes,8869
24.75,35.85,11.1,1528,37.5,54,6000.44,0.0245,1,0,0,199.2,FR-Toulouse,8870
24.75,35.95,11.2,1338,49.6,56,6949.71,0.037,0,1,0,209.3,ES-Barcelone,8871
24.75,35.95,11.2,1558,39.2,59,6395.61,0.0251,0,1,0,201.4,FR-Lyon,8872
24.75,35.95,11.2,1614,38.1,62,6439.57,0.0236,0,1,0,189.2,ES-Madrid,8873
24.85,35.95,11.1,1557,36.4,65,5934.97,0.0234,0,0,0,193.5,FR-Lyon,8874
24.95,36.15,11.2,1443,45.3,70,6845.31,0.0314,1,0,0,192.3,ES-Barcelone,8875
24.95,36.15,11.2,1332,51.0,72,7113.82,0.0383,0,0,0,186.3,FR-Lyon,8876
24.95,36.15,11.2,1752,25.2,77,4623.42,0.0144,0,1,0,181.6,FR-Lyon,8877
24.95,36.05,11.1,1460,45.8,80,7002.4,0.0313,0,1,0,173.9,FR-Toulouse,8878
24.95,36.05,11.1,1802,26.9,83,5076.16,0.0149,1,0,0,179.8,FR-Toulouse,8879
24.85,36.05,11.2,1527,39.5,85,6316.33,0.0259,1,0,0,171.8,FR-Lyon,8880
24.85,36.05,11.2,1458,39.8,87,6076.72,0.0273,1,0,0,162.2,FR-Nantes,8881
24.85,36.05,11.2,1520,37.9,89,6032.7,0.0249,0,0,0,169.1,FR-Toulouse,8882
24.85,36.05,11.2,1378,49.7,94,7171.9,0.036,1,0,0,170.9,FR-Lyon,8883
24.75,36.05,11.3,1529,38.1,96,6100.44,0.0249,0,1,0,162.1,FR-Toulouse,8884
24.85,36.05,11.2,1527,32.4,99,5180.99,0.0212,1,0,0,169.7,ES-Madrid,8885
24.85,36.05,11.2,1438,42.9,101,6460.18,0.0298,0,1,0,161.1,ES-Madrid,8886
24.75,35.85,11.1,1583,36.7,104,6083.81,0.0232,1,0,0,157.7,ES-Madrid,8887
24.65,35.75,11.1,1530,37.6,106,6024.32,0.0246,1,0,0,153.4,ES-Madrid,8888
24.55,35.75,11.2,1530,39.1,108,6264.65,0.0255,0,1,0,151.7,FR-Toulouse,8889
24.55,35.65,11.1,2089,19.1,111,4178.31,0.0091,0,1,0,147.7,FR-Lyon,8890
24.55,35.65,11.1,1616,34.2,114,5787.57,0.0212,1,0,0,144.5,FR-Toulouse,8891
24.55,35.75,11.2,1681,28.3,116,4981.76,0.0168,0,1,0,146.7,ES-Madrid,8892
24.45,35.65,11.2,1475,43.0,119,6641.85,0.0291,1,0,0,136.3,ES-Barcelone,8893
24.35,35.55,11.2,1371,46.5,121,6676.04,0.0339,1,0,0,133.6,FR-Nantes,8894
24.35,35.55,11.2,1546,38.0,123,6152.08,0.0246,0,1,0,131.4,FR-Lyon,8895
24.25,35.45,11.2,1461,40.1,126,6135.12,0.0274,0,0,0,144.2,FR-Lyon,8896
24.25,35.55,11.3,1638,31.9,131,5471.84,0.0195,1,0,0,131.7,FR-Toulouse,8897
24.15,35.55,11.4,1577,35.6,133,5879.09,0.0226,0,1,0,128.5,FR-Nantes,8898
24.25,35.45,11.2,1532,38.7,136,6208.67,0.0252,1,0,0,118.7,FR-Lyon,8899
24.15,35.35,11.2,1710,27.7,138,4960.26,0.0162,0,1,0,125.1,ES-Barcelone,8900
24.15,35.45,11.3,1584,29.4,141,4876.76,0.0185,0,1,0,118.4,FR-Toulouse,8901
24.15,35.45,11.3,1446,50.1,144,7586.38,0.0346,1,0,0,117.1,ES-Barcelone,8902
24.25,35.55,11.3,1522,46.3,146,7379.45,0.0304,0,0,0,109.1,ES-Madrid,8903
24.25,35.55,11.3,1382,49.9,151,7221.66,0.0361,0,1,0,109.8,ES-Madrid,8904
24.25,35.55,11.3,1584,38.2,154,6336.47,0.0241,1,0,0,103.9,FR-Nantes,8905
24.15,35.45,11.3,1385,55.2,156,8006.03,0.0398,1,0,0,100.2,FR-Nantes,8906
24.15,35.55,11.4,1592,34.4,158,5734.96,0.0216,1,0,0,105.7,FR-Nantes,8907
24.05,35.45,11.4,1404,43.7,160,6425.06,0.0311,0,1,0,92.3,FR-Nantes,8908
24.05,35.35,11.3,1518,44.3,163,7042.13,0.0292,1,0,0,99.8,FR-Nantes,8909
23.95,35.25,11.3,1529,40.4,165,6468.71,0.0264,1,0,0,98.4,ES-Barcelone,8910
23.95,35.25,11.3,1550,37.0,167,6005.68,0.0239,1,0,0,88.6,ES-Madrid,8911
23.95,35.15,11.2,1773,23.8,169,4418.9,0.0134,1,0,0,86.9,ES-Madrid,8912
24.05,35.35,11.3,1446,43.7,171,6617.26,0.0302,1,0,0,87.9,ES-Barcelone,8913
24.05,35.35,11.3,1487,46.9,173,7303.19,0.0315,0,1,0,88.4,FR-Lyon,8914
24.15,35.35,11.2,1524,49.3,176,7867.93,0.0323,0,1,0,83.2,FR-Lyon,8915
23.95,35.15,11.2,1403,54.1,179,7948.47,0.0385,1,0,0,83.2,FR-Nantes,8916
23.95,35.05,11.1,2267,15.7,181,3727.18,0.0069,1,0,0,87.8,FR-Nantes,8917
23.95,35.05,11.1,1529,37.9,183,6068.42,0.0248,0,1,0,74.5,ES-Madrid,8918
23.95,35.05,11.1,1402,51.2,186,7517.04,0.0365,1,0,0,65.4,FR-Toulouse,8919
24.05,35.15,11.1,1693,28.0,188,4964.14,0.0165,1,0,0,76.1,FR-Nantes,8920
23.95,35.15,11.2,1496,45.8,190,7175.06,0.0306,1,0,0,78.4,FR-Nantes,8921
23.95,34.95,11.0,1633,33.3,192,5694.55,0.0204,1,0,0,70.0,FR-Lyon,8922
23.95,35.05,11.1,1399,42.6,194,6241.03,0.0304,1,0,0,60.6,FR-Nantes,8923
23.85,34.95,11.1,1363,45.3,196,6465.81,0.0332,0,1,0,63.4,ES-Madrid,8924
23.95,35.05,11.1,1527,42.2,199,6748.08,0.0276,0,0,0,55.4,FR-Lyon,8925
24.05,35.05,11.0,1405,42.5,204,6253.08,0.0302,0,1,0,59.2,FR-Nantes,8926
24.15,35.15,11.0,1459,59.6,207,9106.05,0.0408,0,1,1,46.2,FR-Nantes,8927
24.25,35.25,11.0,1789,25.0,210,4683.59,0.014,0,1,0,48.5,FR-Lyon,8928
24.25,35.25,11.0,1531,41.5,213,6653.53,0.0271,1,0,0,42.0,FR-Lyon,8929
24.25,35.25,11.0,1620,35.8,215,6073.33,0.0221,0,1,0,45.6,ES-Barcelone,8930
24.25,35.25,11.0,1571,39.4,0,6481.88,0.0251,1,0,0,258.2,FR-Toulouse,8931
24.25,35.25,11.0,1434,39.9,2,5991.71,0.0278,1,0,0,258.9,FR-Lyon,8932
24.25,35.25,11.0,1474,43.6,4,6729.96,0.0296,1,0,0,256.1,FR-Lyon,8933
24.15,35.15,11.0,1544,41.7,6,6742.36,0.027,0,1,0,249.1,ES-Madrid,8934
24.15,35.05,10.9,1601,35.7,9,5985.33,0.0223,1,0,0,254.1,FR-Nantes,8935
24.25,35.15,10.9,1801,26.9,11,5073.35,0.0149,1,0,0,248.8,FR-Nantes,8936
24.25,35.15,10.9,1465,42.0,13,6443.41,0.0286,1,0,0,242.1,FR-Lyon,8937
24.25,35.25,11.0,1340,52.6,15,7381.07,0.0392,0,1,0,256.2,ES-Barcelone,8938
24.25,35.25,11.0,1517,41.0,18,6513.25,0.027,0,1,0,244.4,FR-Toulouse,8939
24.15,35.25,11.1,1434,44.8,21,6727.53,0.0312,0,1,0,238.2,FR-Toulouse,8940
24.15,35.15,11.0,1935,19.3,24,3910.81,0.01,0,0,0,243.1,FR-Nantes,8941
24.15,35.15,11.0,1595,32.2,29,5378.3,0.0202,0,1,0,240.2,FR-Toulouse,8942
24.15,35.15,11.0,2188,17.0,32,3895.16,0.0078,1,0,0,227.3,ES-Barcelone,8943
24.15,35.25,11.1,1449,44.4,34,6737.21,0.0306,0,1,0,227.7,ES-Barcelone,8944
24.15,35.15,11.0,1471,38.2,37,5884.43,0.026,1,0,0,218.1,FR-Toulouse,8945
24.25,35.05,10.8,1639,33.8,39,5801.29,0.0206,1,0,0,220.3,ES-Barcelone,8946
24.15,35.05,10.9,1846,24.5,41,4736.16,0.0133,0,1,0,218.0,ES-Madrid,8947
24.15,35.05,10.9,1452,38.2,44,5808.43,0.0263,0,1,0,216.9,ES-Barcelone,8948
24.25,35.15,10.9,1483,41.9,47,6507.04,0.0282,0,1,0,214.7,FR-Lyon,8949
24.25,35.15,10.9,1284,60.3,50,8107.95,0.0469,1,0,0,212.8,FR-Nantes,8950
24.25,35.05,10.8,1419,50.0,52,7429.87,0.0352,1,0,0,209.2,FR-Toulouse,8951
24.15,34.95,10.8,1763,28.4,54,5243.23,0.0161,1,0,0,199.9,ES-Madrid,8952
24.05,34.85,10.8,1478,42.5,56,6577.97,0.0287,0,1,0,199.3,FR-Lyon,8953
24.15,34.85,10.7,1518,36.0,59,5722.73,0.0237,1,0,0,198.3,FR-Nantes,8954
24.15,34.85,10.7,1447,49.0,61,7424.94,0.0338,1,0,0,197.6,FR-Toulouse,8955
24.25,34.85,10.6,1355,55.1,63,7818.43,0.0406,0,1,0,202.3,FR-Toulouse,8956
24.25,34.95,10.7,1348,57.4,66,8102.71,0.0426,1,0,0,188.2,FR-Nantes,8957
24.25,34.95,10.7,1348,53.7,68,7580.41,0.0398,1,0,0,190.2,ES-Barcelone,8958
24.25,34.95,10.7,1734,27.7,70,5029.88,0.016,0,1,0,194.8,FR-Nantes,8959
24.15,34.85,10.7,1420,46.5,73,6914.65,0.0327,1,0,0,185.5,ES-Barcelone,8960
24.15,34.75,10.6,1797,24.7,75,4648.08,0.0137,1,0,0,187.3,FR-Toulouse,8961
24.15,34.85,10.7,1403,45.0,77,6611.48,0.0321,0,1,0,182.3,FR-Nantes,8962
24.15,34.75,10.6,1628,30.2,80,5148.61,0.0185,1,0,0,181.3,FR-Nantes,8963
24.05,34.75,10.7,1687,30.4,82,5370.53,0.018,0,1,0,176.9,FR-Lyon,8964
24.05,34.75,10.7,1456,44.9,85,6845.99,0.0308,0,1,0,178.3,FR-Nantes,8965
23.95,34.75,10.8,1496,44.7,88,7002.74,0.0299,1,0,0,164.3,ES-Madrid,8966
23.95,34.65,10.7,1636,30.3,90,5191.04,0.0185,1,0,0,168.2,FR-Nantes,8967
23.95,34.65,10.7,1536,40.4,92,6498.32,0.0263,1,0,0,169.5,ES-Madrid,8968
23.95,34.65,10.7,1454,50.6,94,7704.48,0.0348,1,0,0,168.7,FR-Nantes,8969
23.85,34.65,10.8,1396,50.0,96,7309.44,0.0358,1,0,0,171.5,FR-Lyon,8970
23.85,34.45,10.6,1575,37.4,98,6168.52,0.0237,1,0,0,160.0,FR-Lyon,8971
23.75,34.45,10.7,1514,35.7,100,5660.08,0.0236,1,0,0,167.4,FR-Nantes,8972
23.65,34.25,10.6,1455,49.9,102,7603.13,0.0343,0,1,0,154.7,FR-Toulouse,8973
23.65,34.25,10.6,1549,48.3,105,7834.79,0.0312,1,0,0,161.6,FR-Lyon,8974
23.65,34.35,10.7,1474,42.4,107,6544.73,0.0287,1,0,0,157.1,FR-Toulouse,8975
23.55,34.25,10.7,1661,34.2,109,5948.73,0.0206,0,0,0,146.4,FR-Nantes,8976
23.55,34.25,10.7,1535,34.6,114,5561.77,0.0225,1,0,0,147.5,FR-Toulouse,8977
23.75,34.35,10.6,1556,31.2,116,5083.85,0.02,0,1,0,143.7,ES-Madrid,8978
23.75,34.45,10.7,1435,45.0,119,6762.28,0.0313,1,0,0,144.1,FR-Nantes,8979
23.75,34.35,10.6,1332,51.1,121,7127.77,0.0383,0,1,0,137.9,FR-Toulouse,8980
23.85,34.45,10.6,1513,42.4,124,6717.9,0.028,1,0,0,134.5,ES-Madrid,8981
23.85,34.55,10.7,1502,39.4,126,6197.19,0.0262,1,0,0,140.8,FR-Nantes,8982
23.85,34.55,10.7,1315,60.1,128,8276.16,0.0457,1,0,0,131.5,FR-Nantes,8983
23.85,34.55,10.7,1261,51.1,130,6747.84,0.0405,0,1,0,134.1,FR-Nantes,8984
23.95,34.65,10.7,1406,60.4,133,8893.05,0.0429,1,0,0,125.9,FR-Lyon,8985
23.95,34.65,10.7,1584,42.3,135,7016.56,0.0267,1,0,0,133.3,ES-Madrid,8986
23.95,34.65,10.7,1443,43.9,137,6633.76,0.0304,0,1,0,119.6,FR-Toulouse,8987
24.05,34.75,10.7,1580,35.8,140,5923.37,0.0226,1,0,0,116.9,ES-Barcelone,8988
24.05,34.75,10.7,1825,24.6,142,4701.39,0.0135,1,0,0,125.6,ES-Madrid,8989
24.05,34.75,10.7,1469,48.2,144,7414.77,0.0328,1,0,0,113.8,FR-Nantes,8990
