piece_id,produit_id,type_piece,temp_air_K,temp_process_K,vitesse_rotation_rpm,couple_Nm,usure_outil_min,panne_machine,defaut_usure_outil,defaut_chaleur,defaut_puissance,defaut_surcharge,defaut_aleatoire,usine,temp_air_C,temp_process_C,delta_temp_C,puissance_W,ratio_couple_vitesse,nb_defauts
7163,L54342,L,300.2,310.2,1378,43.9,193,0,0,0,0,0,0,FR-Nantes,27.05,37.05,10.0,6334.94,0.0318,0
7164,M22023,M,300.1,310.1,1501,39.3,195,0,0,0,0,0,0,ES-Madrid,26.95,36.95,10.0,6177.35,0.0262,0
7165,M22024,M,300.2,310.1,1474,44.0,198,0,0,0,0,0,0,ES-Madrid,27.05,36.95,9.9,6791.7,0.0298,0
7166,L54345,L,300.2,310.1,1392,47.9,201,0,0,0,0,0,0,FR-Lyon,27.05,36.95,9.9,6982.38,0.0344,0
7167,M22026,M,300.3,310.2,1429,44.7,203,0,0,0,0,0,0,ES-Barcelone,27.15,37.05,9.9,6689.11,0.0313,0
7168,L54347,L,300.3,310.3,1362,60.3,206,1,0,0,0,1,0,FR-Nantes,27.15,37.15,10.0,8600.49,0.0442,1
7169,L54348,L,300.3,310.3,1704,29.5,0,0,0,0,0,0,0,FR-Toulouse,27.15,37.15,10.0,5264.05,0.0173,0
7170,L54349,L,300.3,310.2,1492,52.3,2,0,0,0,0,0,0,FR-Lyon,27.15,37.05,9.9,8171.45,0.035,0
7171,M22030,M,300.3,310.2,1442,39.5,4,0,0,0,0,0,0,FR-Nantes,27.15,37.05,9.9,5964.73,0.0274,0
7172,M22031,M,300.2,310.2,1438,51.5,7,0,0,0,0,0,0,ES-Barcelone,27.05,37.05,10.0,7755.23,0.0358,0
7173,M22032,M,300.1,310.1,1402,46.6,10,0,0,0,0,0,0,FR-Toulouse,26.95,36.95,10.0,6841.68,0.0332,0
7174,L54353,L,300.1,310.1,1684,30.8,13,0,0,0,0,0,0,ES-Madrid,26.95,36.95,10.0,5431.52,0.0183,0
7175,L54354,L,300.2,310.2,1530,48.5,15,0,0,0,0,0,0,FR-Lyon,27.05,37.05,10.0,7770.73,0.0317,0
7176,L54355,L,300.1,310.1,1569,43.5,17,0,0,0,0,0,0,FR-Nantes,26.95,36.95,10.0,7147.28,0.0277,0
7177,L54356,L,300.1,310.1,1650,31.6,19,0,0,0,0,0,0,ES-Barcelone,26.95,36.95,10.0,5460.09,0.0191,0
7178,L54357,L,300.2,310.2,1415,49.6,21,0,0,0,0,0,0,ES-Madrid,27.05,37.05,10.0,7349.65,0.035,0
7179,L54358,L,300.2,310.2,1600,31.5,23,0,0,0,0,0,0,FR-Lyon,27.05,37.05,10.0,5277.88,0.0197,0
7180,L54359,L,300.2,310.1,1523,42.3,25,0,0,0,0,0,0,FR-Nantes,27.05,36.95,9.9,6746.35,0.0278,0
7181,M22040,M,300.2,310.2,1628,30.3,27,0,0,0,0,0,0,FR-Lyon,27.05,37.05,10.0,5165.66,0.0186,0
7182,L54361,L,300.2,310.3,1331,52.1,30,0,0,0,0,0,0,FR-Toulouse,27.05,37.15,10.1,7261.8,0.0391,0
7183,L54362,L,300.3,310.3,2158,16.8,32,0,0,0,0,0,0,ES-Madrid,27.15,37.15,10.0,3796.55,0.0078,0
7184,L54363,L,300.2,310.3,1445,50.9,34,0,0,0,0,0,0,ES-Madrid,27.05,37.15,10.1,7702.19,0.0352,0
7185,M22044,M,300.2,310.3,1593,36.1,36,0,0,0,0,0,0,FR-Lyon,27.05,37.15,10.1,6022.15,0.0226,0
7186,L54365,L,300.3,310.4,1672,29.2,39,0,0,0,0,0,0,ES-Barcelone,27.15,37.25,10.1,5112.67,0.0175,0
7187,M22046,M,300.4,310.5,1644,31.4,41,0,0,0,0,0,0,FR-Nantes,27.25,37.35,10.1,5405.8,0.0191,0
7188,L54367,L,300.4,310.5,1402,54.3,44,0,0,0,0,0,0,FR-Toulouse,27.25,37.35,10.1,7972.17,0.0387,0
7189,L54368,L,300.4,310.4,1286,56.8,46,0,0,0,0,0,0,FR-Nantes,27.25,37.25,10.0,7649.23,0.0441,0
7190,L54369,L,300.4,310.4,1486,46.3,48,0,0,0,0,0,0,FR-Nantes,27.25,37.25,10.0,7204.91,0.0311,0
7191,L54370,L,300.3,310.3,1345,46.3,50,0,0,0,0,0,0,FR-Nantes,27.15,37.15,10.0,6521.27,0.0344,0
7192,L54371,L,300.3,310.3,1629,34.1,52,0,0,0,0,0,0,FR-Nantes,27.15,37.15,10.0,5817.07,0.0209,0
7193,M22052,M,300.2,310.2,1429,43.8,54,0,0,0,0,0,0,FR-Nantes,27.05,37.05,10.0,6554.43,0.0306,0
7194,L54373,L,300.1,310.1,1306,64.7,57,0,0,0,0,0,0,FR-Lyon,26.95,36.95,10.0,8848.63,0.0495,0
7195,L54374,L,300.1,310.1,1380,52.6,59,0,0,0,0,0,0,ES-Madrid,26.95,36.95,10.0,7601.4,0.0381,0
7196,M22055,M,300.1,310.1,1443,49.3,61,0,0,0,0,0,0,FR-Nantes,26.95,36.95,10.0,7449.75,0.0341,0
7197,H36610,H,300.1,310.1,1426,42.7,64,0,0,0,0,0,0,FR-Lyon,26.95,36.95,10.0,6376.41,0.0299,0
7198,L54377,L,300.0,310.0,1486,41.8,69,0,0,0,0,0,0,ES-Madrid,26.85,36.85,10.0,6504.65,0.0281,0
7199,M22058,M,300.0,309.9,1530,34.5,71,0,0,0,0,0,0,ES-Barcelone,26.85,36.75,9.9,5527.63,0.0225,0
7200,L54379,L,300.0,309.9,1507,41.4,74,0,0,0,0,0,0,ES-Barcelone,26.85,36.75,9.9,6533.44,0.0275,0
7201,L54380,L,300.0,309.9,1608,33.4,76,0,0,0,0,0,0,FR-Toulouse,26.85,36.75,9.9,5624.2,0.0208,0
7202,L54381,L,300.0,309.8,1474,40.6,78,0,0,0,0,0,0,FR-Lyon,26.85,36.65,9.8,6266.89,0.0275,0
7203,L54382,L,300.0,309.7,1326,61.9,80,0,0,0,0,0,0,FR-Nantes,26.85,36.55,9.7,8595.33,0.0466,0
7204,M22063,M,299.8,309.6,1434,48.0,82,0,0,0,0,0,0,FR-Lyon,26.65,36.45,9.8,7208.07,0.0334,0
7205,L54384,L,299.8,309.6,1526,41.7,85,0,0,0,0,0,0,ES-Barcelone,26.65,36.45,9.8,6663.76,0.0273,0
7206,L54385,L,299.8,309.7,1483,39.6,87,0,0,0,0,0,0,FR-Lyon,26.65,36.55,9.9,6149.86,0.0267,0
7207,L54386,L,299.8,309.7,1457,51.9,89,0,0,0,0,0,0,FR-Toulouse,26.65,36.55,9.9,7918.73,0.0356,0
7208,M22067,M,299.7,309.6,1540,34.4,91,0,0,0,0,0,0,FR-Toulouse,26.55,36.45,9.9,5547.63,0.0223,0
7209,L54388,L,299.8,309.7,1707,29.1,94,0,0,0,0,0,0,FR-Toulouse,26.65,36.55,9.9,5201.82,0.017,0
7210,L54389,L,299.8,309.7,1624,34.2,96,0,0,0,0,0,0,ES-Madrid,26.65,36.55,9.9,5816.22,0.021,0
7211,M22070,M,299.8,309.6,1331,50.2,98,0,0,0,0,0,0,FR-Nantes,26.65,36.45,9.8,6996.98,0.0377,0
7212,L54391,L,299.8,309.7,1431,40.3,101,0,0,0,0,0,0,FR-Lyon,26.65,36.55,9.9,6039.11,0.0281,0
7213,M22072,M,299.8,309.7,1705,28.5,103,0,0,0,0,0,0,FR-Toulouse,26.65,36.55,9.9,5088.59,0.0167,0
7214,M22073,M,299.8,309.8,1427,45.2,106,0,0,0,0,0,0,FR-Nantes,26.65,36.65,10.0,6754.47,0.0317,0
7215,M22074,M,299.9,309.8,1625,41.2,109,0,0,0,0,0,0,FR-Lyon,26.75,36.65,9.9,7010.99,0.0253,0
7216,L54395,L,299.9,309.8,1477,47.7,112,0,0,0,0,0,0,FR-Nantes,26.75,36.65,9.9,7377.81,0.0323,0
7217,M22076,M,300.0,309.9,1651,28.1,114,0,0,0,0,0,0,FR-Nantes,26.85,36.75,9.9,4858.27,0.017,0
7218,L54397,L,299.9,309.8,1716,28.2,117,0,0,0,0,0,0,ES-Madrid,26.75,36.65,9.9,5067.51,0.0164,0
7219,H36632,H,299.9,309.8,1400,48.7,119,0,0,0,0,0,0,ES-Barcelone,26.75,36.65,9.9,7139.79,0.0348,0
7220,M22079,M,299.8,309.7,1556,37.7,124,0,0,0,0,0,0,ES-Barcelone,26.65,36.55,9.9,6142.99,0.0242,0
7221,L54400,L,299.8,309.7,1429,42.6,127,0,0,0,0,0,0,ES-Barcelone,26.65,36.55,9.9,6374.86,0.0298,0
7222,H36635,H,299.7,309.6,1433,49.6,129,0,0,0,0,0,0,FR-Lyon,26.55,36.45,9.9,7443.15,0.0346,0
7223,M22082,M,299.8,309.7,1320,61.7,134,0,0,0,0,0,0,FR-Lyon,26.65,36.55,9.9,8528.8,0.0467,0
7224,L54403,L,299.8,309.6,1374,51.6,137,0,0,0,0,0,0,FR-Toulouse,26.65,36.45,9.8,7424.46,0.0375,0
7225,L54404,L,299.8,309.6,1598,31.0,139,0,0,0,0,0,0,ES-Barcelone,26.65,36.45,9.8,5187.61,0.0194,0
7226,M22085,M,299.8,309.7,1910,21.8,141,0,0,0,0,0,0,ES-Barcelone,26.65,36.55,9.9,4360.32,0.0114,0
7227,L54406,L,299.7,309.6,1399,51.3,144,0,0,0,0,0,0,ES-Barcelone,26.55,36.45,9.9,7515.6,0.0366,0
7228,L54407,L,299.7,309.6,1720,27.1,146,0,0,0,0,0,0,FR-Lyon,26.55,36.45,9.9,4881.2,0.0157,0
7229,H36642,H,299.8,309.7,1368,47.4,148,0,0,0,0,0,0,ES-Barcelone,26.65,36.55,9.9,6790.36,0.0346,0
7230,L54409,L,299.8,309.8,1749,33.4,153,0,0,0,0,0,0,FR-Toulouse,26.65,36.65,10.0,6117.37,0.0191,0
7231,L54410,L,299.8,309.8,1542,39.4,155,0,0,0,0,0,0,FR-Lyon,26.65,36.65,10.0,6362.23,0.0255,0
7232,L54411,L,299.8,309.9,1553,36.6,157,0,0,0,0,0,0,FR-Toulouse,26.65,36.75,10.1,5952.25,0.0236,0
7233,M22092,M,299.9,309.9,1639,42.1,159,0,0,0,0,0,0,FR-Lyon,26.75,36.75,10.0,7225.86,0.0257,0
7234,L54413,L,299.9,310.0,1447,45.9,162,0,0,0,0,0,0,FR-Nantes,26.75,36.85,10.1,6955.2,0.0317,0
7235,M22094,M,299.8,310.0,1397,48.1,164,0,0,0,0,0,0,FR-Toulouse,26.65,36.85,10.2,7036.72,0.0344,0
7236,L54415,L,299.8,310.0,1361,53.8,167,0,0,0,0,0,0,FR-Nantes,26.65,36.85,10.2,7667.77,0.0395,0
7237,M22096,M,299.8,310.0,1460,37.1,169,0,0,0,0,0,0,FR-Nantes,26.65,36.85,10.2,5672.25,0.0254,0
7238,M22097,M,299.8,310.0,1632,33.7,172,0,0,0,0,0,0,ES-Barcelone,26.65,36.85,10.2,5759.42,0.0206,0
7239,L54418,L,299.8,310.0,1697,36.0,175,0,0,0,0,0,0,ES-Madrid,26.65,36.85,10.2,6397.54,0.0212,0
7240,L54419,L,299.8,310.1,1553,42.0,177,0,0,0,0,0,0,FR-Toulouse,26.65,36.95,10.3,6830.45,0.027,0
7241,M22100,M,299.9,310.1,1362,56.3,179,0,0,0,0,0,0,ES-Madrid,26.75,36.95,10.2,8029.97,0.0413,0
7242,M22101,M,299.9,310.0,1484,42.1,182,0,0,0,0,0,0,ES-Barcelone,26.75,36.85,10.1,6542.51,0.0284,0
7243,H36656,H,299.9,310.1,1447,51.4,185,0,0,0,0,0,0,FR-Lyon,26.75,36.95,10.2,7788.62,0.0355,0
7244,M22103,M,300.0,310.2,1393,51.2,190,0,0,0,0,0,0,FR-Nantes,26.85,37.05,10.2,7468.78,0.0367,0
7245,L54424,L,300.0,310.2,1760,26.9,193,0,0,0,0,0,0,FR-Toulouse,26.85,37.05,10.2,4957.85,0.0153,0
7246,L54425,L,300.0,310.1,1477,34.6,195,0,0,0,0,0,0,FR-Lyon,26.85,36.95,10.1,5351.62,0.0234,0
7247,L54426,L,299.9,310.1,1681,29.1,197,0,0,0,0,0,0,ES-Madrid,26.75,36.95,10.2,5122.59,0.0173,0
7248,M22107,M,300.0,310.1,1314,53.5,199,0,0,0,0,0,0,ES-Barcelone,26.85,36.95,10.1,7361.69,0.0407,0
7249,L54428,L,300.0,310.1,1762,28.0,202,0,0,0,0,0,0,FR-Lyon,26.85,36.95,10.1,5166.45,0.0159,0
7250,L54429,L,299.9,310.0,1402,44.7,204,0,0,0,0,0,0,ES-Madrid,26.75,36.85,10.1,6562.72,0.0319,0
7251,M22110,M,300.1,310.2,1429,42.0,206,0,0,0,0,0,0,ES-Barcelone,26.95,37.05,10.1,6285.07,0.0294,0
7252,M22111,M,300.2,310.3,1448,40.1,209,0,0,0,0,0,0,ES-Barcelone,27.05,37.15,10.1,6080.53,0.0277,0
7253,H36666,H,300.2,310.4,1501,42.9,212,0,0,0,0,0,0,FR-Toulouse,27.05,37.25,10.2,6743.21,0.0286,0
7254,L54433,L,300.3,310.5,1522,39.1,217,0,0,0,0,0,0,ES-Barcelone,27.15,37.35,10.2,6231.89,0.0257,0
7255,L54434,L,300.3,310.4,1493,37.5,219,0,0,0,0,0,0,FR-Toulouse,27.15,37.25,10.1,5863.0,0.0251,0
7256,M22115,M,300.2,310.3,1704,29.4,221,0,0,0,0,0,0,FR-Nantes,27.05,37.15,10.1,5246.21,0.0172,0
7257,H36670,H,300.2,310.3,1408,42.5,0,0,0,0,0,0,0,FR-Lyon,27.05,37.15,10.1,6266.43,0.0302,0
7258,L54437,L,300.2,310.4,1518,41.8,5,0,0,0,0,0,0,FR-Lyon,27.05,37.25,10.2,6644.72,0.0275,0
7259,L54438,L,300.3,310.4,1742,25.9,7,0,0,0,0,0,0,ES-Madrid,27.15,37.25,10.1,4724.72,0.0149,0
7260,M22119,M,300.4,310.5,1500,43.0,9,0,0,0,0,0,0,FR-Toulouse,27.25,37.35,10.1,6754.42,0.0286,0
7261,L54440,L,300.4,310.5,2424,14.5,12,0,0,0,0,0,0,FR-Toulouse,27.25,37.35,10.1,3680.69,0.006,0
7262,L54441,L,300.4,310.5,1818,25.1,14,0,0,0,0,0,0,FR-Lyon,27.25,37.35,10.1,4778.55,0.0138,0
7263,M22122,M,300.4,310.6,1545,35.6,16,0,0,0,0,0,0,ES-Madrid,27.25,37.45,10.2,5759.8,0.023,0
7264,L54443,L,300.4,310.6,1429,46.9,19,0,0,0,0,0,0,FR-Lyon,27.25,37.45,10.2,7018.33,0.0328,0
7265,M22124,M,300.4,310.6,1448,44.9,21,0,0,0,0,0,0,ES-Madrid,27.25,37.45,10.2,6808.38,0.031,0
7266,L54445,L,300.4,310.6,1384,48.7,24,0,0,0,0,0,0,FR-Lyon,27.25,37.45,10.2,7058.2,0.0352,0
7267,L54446,L,300.4,310.5,1578,32.8,26,0,0,0,0,0,0,FR-Lyon,27.25,37.35,10.1,5420.13,0.0208,0
7268,L54447,L,300.5,310.5,1695,26.7,28,0,0,0,0,0,0,FR-Toulouse,27.35,37.35,10.0,4739.25,0.0157,0
7269,L54448,L,300.5,310.6,1543,36.2,30,0,0,0,0,0,0,FR-Nantes,27.35,37.45,10.1,5849.29,0.0234,0
7270,M22129,M,300.4,310.5,1540,33.4,32,0,0,0,0,0,0,FR-Toulouse,27.25,37.35,10.1,5386.37,0.0217,0
7271,L54450,L,300.2,310.4,1808,25.8,35,0,0,0,0,0,0,FR-Toulouse,27.05,37.25,10.2,4884.8,0.0143,0
7272,M22131,M,300.3,310.4,1293,49.7,37,0,0,0,0,0,0,ES-Barcelone,27.15,37.25,10.1,6729.51,0.0384,0
7273,L54452,L,300.2,310.3,1202,59.5,40,0,0,0,0,0,0,FR-Nantes,27.05,37.15,10.1,7489.45,0.0495,0
7274,M22133,M,300.2,310.3,1704,29.2,42,0,0,0,0,0,0,FR-Lyon,27.05,37.15,10.1,5210.52,0.0171,0
7275,M22134,M,300.2,310.3,1478,38.1,45,0,0,0,0,0,0,FR-Toulouse,27.05,37.15,10.1,5896.96,0.0258,0
7276,L54455,L,300.2,310.3,1514,38.7,48,0,0,0,0,0,0,ES-Barcelone,27.05,37.15,10.1,6135.72,0.0255,0
7277,M22136,M,300.1,310.3,1350,48.8,50,0,0,0,0,0,0,FR-Toulouse,26.95,37.15,10.2,6898.94,0.0361,0
7278,L54457,L,300.1,310.2,1475,54.2,53,0,0,0,0,0,0,FR-Lyon,26.95,37.05,10.1,8371.82,0.0367,0
7279,H36692,H,300.0,310.1,1714,28.7,55,0,0,0,0,0,0,ES-Madrid,26.85,36.95,10.1,5151.35,0.0167,0
7280,L54459,L,300.0,310.1,1465,40.9,60,0,0,0,0,0,0,FR-Nantes,26.85,36.95,10.1,6274.65,0.0279,0
7281,L54460,L,299.9,310.2,1288,69.6,62,1,0,0,1,0,0,FR-Nantes,26.75,37.05,10.3,9387.58,0.054,1
7282,L54461,L,300.0,310.2,1675,29.7,64,0,0,0,0,0,0,FR-Lyon,26.85,37.05,10.2,5209.55,0.0177,0
7283,L54462,L,300.0,310.2,1486,36.4,66,0,0,0,0,0,0,FR-Lyon,26.85,37.05,10.2,5664.33,0.0245,0
7284,M22143,M,300.0,310.2,1443,58.7,68,0,0,0,0,0,0,FR-Nantes,26.85,37.05,10.2,8870.19,0.0407,0
7285,M22144,M,300.1,310.3,1345,57.1,71,0,0,0,0,0,0,FR-Lyon,26.95,37.15,10.2,8042.42,0.0424,0
7286,M22145,M,300.2,310.4,1202,61.7,74,0,0,0,0,0,0,FR-Nantes,27.05,37.25,10.2,7766.37,0.0513,0
7287,M22146,M,300.1,310.4,1480,37.1,77,0,0,0,0,0,0,FR-Nantes,26.95,37.25,10.3,5749.95,0.0251,0
7288,M22147,M,300.2,310.4,1530,35.7,80,0,0,0,0,0,0,FR-Toulouse,27.05,37.25,10.2,5719.9,0.0233,0
7289,M22148,M,300.2,310.6,1983,20.8,83,0,0,0,0,0,0,ES-Barcelone,27.05,37.45,10.4,4319.31,0.0105,0
7290,L54469,L,300.3,310.6,1433,53.8,86,0,0,0,0,0,0,ES-Madrid,27.15,37.45,10.3,8073.41,0.0375,0
7291,L54470,L,300.3,310.6,1806,24.4,88,0,0,0,0,0,0,ES-Madrid,27.15,37.45,10.3,4614.62,0.0135,0
7292,L54471,L,300.2,310.5,1416,46.7,90,0,0,0,0,0,0,FR-Lyon,27.05,37.35,10.3,6924.82,0.033,0
7293,M22152,M,300.1,310.4,1556,38.1,92,0,0,0,0,0,0,FR-Lyon,26.95,37.25,10.3,6208.16,0.0245,0
7294,L54473,L,300.1,310.5,1627,29.2,95,0,0,0,0,0,0,FR-Nantes,26.95,37.35,10.4,4975.07,0.0179,0
7295,L54474,L,300.1,310.6,1809,24.3,97,0,0,0,0,0,0,FR-Lyon,26.95,37.45,10.5,4603.34,0.0134,0
7296,M22155,M,300.1,310.5,1329,57.4,99,0,0,0,0,0,0,ES-Barcelone,26.95,37.35,10.4,7988.5,0.0432,0
7297,H36710,H,300.0,310.4,1881,21.9,102,0,0,0,0,0,0,FR-Lyon,26.85,37.25,10.4,4313.82,0.0116,0
7298,L54477,L,300.1,310.5,1500,39.8,107,0,0,0,0,0,0,FR-Nantes,26.95,37.35,10.4,6251.77,0.0265,0
7299,L54478,L,300.1,310.5,1532,36.0,109,0,0,0,0,0,0,FR-Toulouse,26.95,37.35,10.4,5775.5,0.0235,0
7300,L54479,L,300.1,310.5,1492,50.9,111,0,0,0,0,0,0,FR-Nantes,26.95,37.35,10.4,7952.71,0.0341,0
7301,L54480,L,300.2,310.6,1431,42.3,113,0,0,0,0,0,0,FR-Lyon,27.05,37.45,10.4,6338.82,0.0295,0
7302,L54481,L,300.1,310.4,1554,39.4,115,0,0,0,0,0,0,FR-Toulouse,26.95,37.25,10.3,6411.74,0.0253,0
7303,L54482,L,300.1,310.5,1494,44.2,117,0,0,0,0,0,0,FR-Toulouse,26.95,37.35,10.4,6915.15,0.0296,0
7304,L54483,L,300.1,310.6,1374,45.4,119,0,0,0,0,0,0,ES-Barcelone,26.95,37.45,10.5,6532.38,0.033,0
7305,L54484,L,300.1,310.5,1394,44.3,121,0,0,0,0,0,0,FR-Lyon,26.95,37.35,10.4,6466.88,0.0318,0
7306,M22165,M,300.0,310.5,1790,25.7,123,0,0,0,0,0,0,ES-Barcelone,26.85,37.35,10.5,4817.42,0.0143,0
7307,L54486,L,300.1,310.5,1356,45.8,126,0,0,0,0,0,0,ES-Madrid,26.95,37.35,10.4,6503.6,0.0338,0
7308,M22167,M,300.0,310.4,1385,52.1,128,0,0,0,0,0,0,FR-Toulouse,26.85,37.25,10.4,7556.42,0.0376,0
7309,L54488,L,300.0,310.4,1333,49.1,131,0,0,0,0,0,0,ES-Madrid,26.85,37.25,10.4,6853.94,0.0368,0
7310,L54489,L,300.0,310.4,1505,44.9,133,0,0,0,0,0,0,FR-Lyon,26.85,37.25,10.4,7076.39,0.0298,0
7311,L54490,L,300.0,310.5,1606,33.5,135,0,0,0,0,0,0,ES-Barcelone,26.85,37.35,10.5,5634.03,0.0208,0
7312,H36725,H,300.0,310.5,1558,36.7,137,0,0,0,0,0,0,FR-Nantes,26.85,37.35,10.5,5987.73,0.0235,0
7313,L54492,L,300.0,310.5,1412,52.4,142,0,0,0,0,0,0,FR-Toulouse,26.85,37.35,10.5,7748.09,0.0371,0
7314,L54493,L,299.9,310.4,1408,38.4,144,0,0,0,0,0,0,FR-Toulouse,26.75,37.25,10.5,5661.9,0.0273,0
7315,L54494,L,299.9,310.3,1268,53.3,146,0,0,0,0,0,0,FR-Lyon,26.75,37.15,10.4,7077.42,0.042,0
7316,L54495,L,299.9,310.4,1470,50.0,148,0,0,0,0,0,0,ES-Barcelone,26.75,37.25,10.5,7696.9,0.034,0
7317,L54496,L,299.9,310.4,1497,47.0,150,0,0,0,0,0,0,FR-Lyon,26.75,37.25,10.5,7367.98,0.0314,0
7318,L54497,L,299.9,310.3,1638,29.1,152,0,0,0,0,0,0,ES-Madrid,26.75,37.15,10.4,4991.55,0.0178,0
7319,H36732,H,299.9,310.3,1535,43.9,154,0,0,0,0,0,0,FR-Toulouse,26.75,37.15,10.4,7056.7,0.0286,0
7320,L54499,L,299.8,310.2,1654,32.7,159,0,0,0,0,0,0,ES-Barcelone,26.65,37.05,10.4,5663.85,0.0198,0
7321,H36734,H,299.8,310.2,1411,49.7,161,0,0,0,0,0,0,FR-Lyon,26.65,37.05,10.4,7343.65,0.0352,0
7322,L54501,L,299.8,310.2,1911,23.5,166,0,0,0,0,0,0,FR-Nantes,26.65,37.05,10.4,4702.81,0.0123,0
7323,H36736,H,299.8,310.2,1573,33.3,168,0,0,0,0,0,0,FR-Nantes,26.65,37.05,10.4,5485.32,0.0212,0
7324,L54503,L,299.9,310.2,1479,46.3,173,0,0,0,0,0,0,ES-Madrid,26.75,37.05,10.3,7170.97,0.0313,0
7325,M22184,M,299.9,310.4,1820,26.6,175,0,0,0,0,0,0,FR-Lyon,26.75,37.25,10.5,5069.69,0.0146,0
7326,L54505,L,299.9,310.4,1419,45.7,178,0,0,0,0,0,0,FR-Lyon,26.75,37.25,10.5,6790.9,0.0322,0
7327,M22186,M,299.9,310.5,1335,52.9,180,0,0,0,0,0,0,FR-Lyon,26.75,37.35,10.6,7395.47,0.0396,0
7328,M22187,M,299.9,310.5,1576,39.4,183,0,0,0,0,0,0,ES-Madrid,26.75,37.35,10.6,6502.51,0.025,0
7329,L54508,L,300.0,310.5,1517,42.2,186,0,0,0,0,0,0,FR-Lyon,26.85,37.35,10.5,6703.89,0.0278,0
7330,M22189,M,299.9,310.4,1576,34.3,188,0,0,0,0,0,0,FR-Nantes,26.75,37.25,10.5,5660.81,0.0218,0
7331,H36744,H,299.8,310.2,1537,36.6,191,0,0,0,0,0,0,FR-Lyon,26.65,37.05,10.4,5890.93,0.0238,0
7332,L54511,L,299.8,310.3,1524,34.2,196,0,0,0,0,0,0,ES-Barcelone,26.65,37.15,10.5,5458.08,0.0224,0
7333,M22192,M,299.8,310.3,1805,23.7,198,0,0,0,0,0,0,ES-Barcelone,26.65,37.15,10.5,4479.75,0.0131,0
7334,M22193,M,299.9,310.4,1367,53.3,201,0,0,0,0,0,0,FR-Nantes,26.75,37.25,10.5,7630.0,0.039,0
7335,L54514,L,299.8,310.4,1694,30.3,204,0,0,0,0,0,0,FR-Toulouse,26.65,37.25,10.6,5375.08,0.0179,0
7336,L54515,L,299.9,310.4,1328,49.9,206,0,0,0,0,0,0,FR-Lyon,26.75,37.25,10.5,6939.48,0.0375,0
7337,H36750,H,299.9,310.5,1549,42.8,208,0,0,0,0,0,0,FR-Lyon,26.75,37.35,10.6,6942.63,0.0276,0
7338,L54517,L,299.9,310.5,1539,32.8,213,0,0,0,0,0,0,FR-Toulouse,26.75,37.35,10.6,5286.17,0.0213,0
7339,L54518,L,299.8,310.5,1496,38.8,215,0,0,0,0,0,0,ES-Madrid,26.65,37.35,10.7,6078.44,0.0259,0
7340,L54519,L,299.8,310.4,1579,36.4,0,0,0,0,0,0,0,FR-Nantes,26.65,37.25,10.6,6018.83,0.023,0
7341,L54520,L,299.7,310.3,1386,46.6,2,0,0,0,0,0,0,ES-Barcelone,26.55,37.15,10.6,6763.6,0.0336,0
7342,L54521,L,299.7,310.3,1505,37.7,4,0,0,0,0,0,0,FR-Toulouse,26.55,37.15,10.6,5941.64,0.025,0
7343,M22202,M,299.7,310.3,1661,34.5,6,0,0,0,0,0,0,ES-Madrid,26.55,37.15,10.6,6000.91,0.0208,0
7344,L54523,L,299.6,310.2,1468,48.0,9,0,0,0,0,0,0,FR-Nantes,26.45,37.05,10.6,7378.97,0.0327,0
7345,L54524,L,299.6,310.1,1384,49.8,11,0,0,0,0,0,0,FR-Nantes,26.45,36.95,10.5,7217.62,0.036,0
7346,L54525,L,299.6,310.2,1381,60.5,13,0,0,0,0,0,0,FR-Toulouse,26.45,37.05,10.6,8749.39,0.0438,0
7347,L54526,L,299.6,310.2,1469,47.0,15,0,0,0,0,0,0,FR-Nantes,26.45,37.05,10.6,7230.17,0.032,0
7348,L54527,L,299.6,310.2,1627,36.6,17,0,0,0,0,0,0,FR-Nantes,26.45,37.05,10.6,6235.87,0.0225,0
7349,H36762,H,299.7,310.3,1462,40.4,19,0,0,0,0,0,0,ES-Madrid,26.55,37.15,10.6,6185.25,0.0276,0
7350,L54529,L,299.7,310.2,1633,36.5,24,0,0,0,0,0,0,ES-Barcelone,26.55,37.05,10.5,6241.77,0.0223,0
7351,L54530,L,299.7,310.2,1469,39.5,26,0,0,0,0,0,0,FR-Toulouse,26.55,37.05,10.5,6076.42,0.0269,0
7352,L54531,L,299.7,310.2,1458,43.4,28,0,0,0,0,0,0,FR-Lyon,26.55,37.05,10.5,6626.37,0.0297,0
7353,M22212,M,299.7,310.2,1440,42.8,30,0,0,0,0,0,0,FR-Nantes,26.55,37.05,10.5,6454.09,0.0297,0
7354,L54533,L,299.8,310.3,1687,30.4,33,0,0,0,0,0,0,FR-Nantes,26.65,37.15,10.5,5370.53,0.018,0
7355,M22214,M,299.7,310.3,1429,47.7,35,0,0,0,0,0,0,FR-Lyon,26.55,37.15,10.6,7138.04,0.0334,0
7356,L54535,L,299.6,310.2,1588,34.1,38,0,0,0,0,0,0,ES-Madrid,26.45,37.05,10.6,5670.66,0.0215,0
7357,L54536,L,299.6,310.2,1333,51.2,40,0,0,0,0,0,0,ES-Barcelone,26.45,37.05,10.6,7147.08,0.0384,0
7358,L54537,L,299.6,310.1,1487,42.9,42,0,0,0,0,0,0,ES-Barcelone,26.45,36.95,10.5,6680.31,0.0288,0
7359,M22218,M,299.5,310.1,1659,31.5,44,0,0,0,0,0,0,FR-Lyon,26.35,36.95,10.6,5472.5,0.019,0
